x01_signal_a,x02_signal_b,x03_signal_c,x04_factor_a,x05_factor_b,x06_factor_c,x07_load,x08_complexity,x09_regularization,x10_interaction_base,target_y
0.06303420,-0.13054554,0.74359433,-0.79862306,-0.20737865,1.28905558,0.31319258,1.00000000,0.00976770,-0.06509646,1.50853299
-0.20802385,0.90969116,0.37425532,-0.12517032,-0.73437859,2.31599021,0.47404906,0.20000000,0.01340676,-0.40467436,-0.08789313
-0.13502670,-0.51620899,0.18965372,1.26951886,-0.39939896,1.43717395,0.38599669,0.90000000,0.06968170,-0.02641377,-0.70232662
0.63095430,0.86954264,0.89576952,-0.15924268,1.22050141,1.85193454,0.46069643,0.40000000,0.01753472,0.00904784,0.71130027
0.06983498,-0.32370450,0.14069136,-1.45335727,-0.06556113,0.28176220,0.18524594,0.50000000,0.00386074,0.14825559,0.40826905
0.31968582,0.20929992,0.52527124,1.55783196,0.65287729,0.02727837,0.43761726,0.50000000,0.02399314,0.19134148,2.42427177
0.82967749,-0.11486886,0.43641751,0.75890474,-0.38604676,2.87819490,0.63986890,0.70000000,0.09678107,0.48775402,4.20257207
-0.74343803,-0.10119937,0.46686213,-1.18499187,-0.45124141,0.22629671,0.24659132,0.80000000,0.00101601,-0.44230905,-0.69117796
-0.24309571,-0.93089359,0.61436267,-1.32213713,-0.68124706,1.89052349,0.07714017,0.50000000,0.02856598,0.22430167,1.16448935
-0.96299474,0.29600753,0.43432884,1.12600490,0.69183629,1.10047166,0.22571885,0.10000000,0.04827416,-0.76023877,-1.36745132
0.68553926,-0.50977947,0.40483797,1.21940102,-0.39328183,2.54084855,0.50958825,1.00000000,0.00786382,0.51915887,3.50903742
0.17239587,-0.79102562,0.92531150,1.92376073,0.84655259,2.09694845,0.29908395,0.50000000,0.04833115,0.38055764,2.63210739
0.19748419,0.41213141,0.42724933,0.35710924,-0.50661870,0.94074809,0.51455910,0.30000000,0.03094590,-0.11792274,0.69146636
-0.23798796,-0.73847541,0.15694847,0.19221060,-0.09514199,2.11166628,0.74575638,0.20000000,0.00456130,0.08611121,0.19050143
-0.54404313,-0.96743272,0.69980325,-1.27019001,-1.25227809,2.96313073,0.14389312,0.80000000,0.00398421,0.12102006,3.01849909
-0.67676919,-0.20461666,0.46109515,0.01606288,-1.63102626,1.47508552,0.50940517,0.30000000,0.00257075,-0.47304114,-0.44418904
-0.03384226,-0.34034443,0.54665554,1.39128027,0.88636969,1.15325903,0.06728506,0.60000000,0.00633327,0.17575606,2.52602614
0.19891679,0.94493305,0.96853788,-0.43434000,0.45193526,2.25911503,0.22025388,0.70000000,0.00242994,-0.29748181,0.03721501
-0.99258539,0.24179098,0.91832876,-1.38333883,-0.31862709,2.51823209,0.08316623,0.30000000,0.00103471,-0.65518102,-0.24042935
-0.36268820,-0.10076282,0.50656742,1.80433298,0.36715786,0.99163193,0.40564441,0.60000000,0.05983220,-0.39817161,0.33777093
-0.65570421,-0.05947942,0.27459717,-1.97260564,-0.65768773,1.56305855,0.51942034,0.20000000,0.00203148,-0.28420284,0.86353295
-0.47997579,0.53968046,0.58872842,-0.11076227,-1.00037896,0.88831830,0.18419650,0.90000000,0.09913411,-0.29760689,-0.48858281
0.67299480,0.64116447,0.86726297,0.92075905,-1.92823442,1.22462777,0.04087692,0.40000000,0.01060203,0.23604237,-0.22158570
0.59462723,-0.33443091,0.04851135,0.44585409,0.26132933,1.60402233,0.02773516,0.40000000,0.00345326,0.35052846,2.98154694
-0.13348328,-0.86757291,0.60740202,0.38550658,1.21221971,2.68597159,0.17414933,0.60000000,0.00600456,0.06838069,1.94040058
-0.36445364,-0.91552528,0.20464396,1.01404404,0.12927078,1.13292246,0.38617678,1.00000000,0.00440287,-0.04152471,-1.34381952
0.14607437,0.35366116,0.88827115,0.33791193,-0.70010280,0.42106747,0.55152073,0.10000000,0.04007390,-0.16278487,-0.64262548
0.06089235,0.94991442,0.13991205,0.08233807,-0.14263112,1.83157253,0.17621623,0.50000000,0.01161932,-0.50293060,-0.55565665
0.91133502,-0.77264242,0.30876257,0.05394122,-0.56283875,2.72716024,0.23412084,0.60000000,0.03744689,0.89863433,4.59007810
0.02860591,0.87511951,0.10602119,-0.31886148,-0.10075491,0.73407771,0.39910028,0.50000000,0.00214532,-0.45323891,-1.79695498
0.85618358,-0.58042607,0.84930653,-0.22618973,-0.24430277,0.54537990,0.28898019,0.60000000,0.00152949,0.63359267,2.41781440
0.59645804,-0.81934381,0.54088237,-1.40167453,-1.67739022,2.33681821,0.44035905,0.70000000,0.01760821,0.66389510,5.70437339
-0.15918306,-0.69447490,0.13351756,0.89973087,0.16950620,1.35092992,0.37665553,1.00000000,0.00129786,0.31585747,0.52875347
0.95698763,-0.36728318,0.27273272,1.19781282,-1.37928374,1.62645850,0.36718291,0.60000000,0.02549963,0.91290312,2.14041279
-0.15856146,-0.37207961,0.20252505,0.09932527,1.63861705,1.63393820,0.36367782,0.90000000,0.00135712,0.03642061,1.57336685
0.20505633,0.11565270,0.30249995,0.03971106,-0.35100639,1.82557350,0.43416109,0.90000000,0.00336627,-0.04636656,2.60096018
0.05024725,0.72248911,0.95948482,0.74099137,-0.36784958,1.78103347,0.20260664,1.00000000,0.00113688,-0.21800878,0.11046412
0.09436408,0.61456025,0.09976828,1.71359329,-1.06097577,1.94112208,0.19861843,0.20000000,0.01050720,-0.04372415,-1.55464246
0.29771201,-0.02309135,0.91540838,-0.44790412,0.13601396,0.10994379,0.19040629,0.30000000,0.01509939,-0.12315894,0.04231631
0.78693115,-0.55219259,0.90528907,0.04552354,0.79847307,2.78909082,0.14140168,0.40000000,0.02677295,0.82710882,4.70045291
-0.07951667,0.22836686,0.86225220,1.13176238,1.78158344,0.57302676,0.15114626,0.20000000,0.03403175,-0.44205825,1.78332492
0.75970491,-0.79969991,0.32926960,0.52850247,-0.99027982,2.04403668,0.39567263,1.00000000,0.01610676,0.83674228,2.94389945
-0.45230309,0.64433600,0.26340752,-0.75528147,0.98689374,0.31401189,0.51732494,0.30000000,0.07454491,-0.54606633,-3.68064344
0.70166354,-0.60309579,0.53575415,-0.22412166,-0.19770087,0.97289804,0.33250698,0.10000000,0.01464059,0.43689322,2.22265242
0.23582034,0.07545368,0.87371034,-1.43150546,-0.43679728,2.33393317,0.23076943,0.80000000,0.01409321,0.03330652,3.23875857
0.97935152,0.63880555,0.42325844,1.42489911,1.71047259,2.86133653,0.19754945,0.80000000,0.01028167,0.34773229,7.73097248
0.16458434,-0.00356107,0.45300602,1.66798598,-1.00234127,0.44190642,0.28633765,0.40000000,0.02638401,-0.01112443,-1.07380010
-0.33714654,-0.26342248,0.70522077,-0.78280089,1.14003693,0.49103225,0.18662071,0.50000000,0.01188744,-0.28270473,-1.85704746
-0.95206802,-0.06687246,0.20730395,-0.83345217,-0.67451863,0.76382436,0.10352072,0.90000000,0.00368868,-0.45449838,-0.64642733
-0.46453046,0.86378252,0.92908781,-1.54038172,0.55570791,0.19092606,0.13179839,1.00000000,0.01269471,-0.79941024,-4.30589571
0.78248067,-0.80223626,0.78773564,-0.80059243,-0.13425939,2.09715143,0.04657307,0.80000000,0.04185262,0.92603146,4.05551454
-0.74307703,0.62072980,0.85942858,0.14405815,1.26889026,0.86584657,0.46695569,0.30000000,0.00707139,-0.62737921,-2.42093310
0.86564710,-0.94085970,0.72600901,0.34057013,-0.13721097,1.67349075,0.15383740,0.70000000,0.09547625,0.82127059,2.33592301
-0.99700868,0.99476378,0.74660549,1.66108242,1.01758333,0.83365453,0.63334205,0.30000000,0.00185046,-1.02279428,-3.45461879
0.22743712,0.08843571,0.07237053,1.95427064,-0.33195057,1.66118020,0.46896956,0.50000000,0.00356579,-0.21584171,-0.03407927
-0.94619644,-0.67159083,0.24531323,1.43338732,0.36474725,0.18800134,0.23088359,0.30000000,0.05458929,-0.32729101,-2.42365543
0.09917094,-0.50733421,0.75160790,-0.48155981,0.96918033,2.25131422,0.26181218,0.60000000,0.01463173,0.32696286,2.23523286
0.37061820,-0.24874181,0.88079865,1.24757123,0.42553226,0.89589169,0.03623466,0.90000000,0.00443356,0.51678571,3.04346397
-0.33095489,-0.87290824,0.72200639,-1.16685492,1.94043664,2.33846266,0.42608653,0.40000000,0.01397416,0.02850549,-2.70855934
0.91340414,-0.86779064,0.92515144,-0.89602669,1.27433090,2.19364522,0.39771812,0.40000000,0.00198442,0.97302101,1.87570211
0.56333535,-0.08402313,0.51705862,0.35858172,-0.11813974,2.62454572,0.20756991,0.20000000,0.01065775,0.41131265,4.44867688
-0.25204813,-0.89680341,0.09990527,0.78684102,0.31341419,1.44126979,0.15677573,0.20000000,0.00316476,0.07193190,-0.77196538
-0.65833951,-0.79223059,0.80018774,-0.05645905,-0.96277940,0.29195342,0.33665598,0.30000000,0.00458497,-0.12353845,-2.48548456
0.28462964,0.30339564,0.00229959,1.45489938,0.07493627,2.46590443,0.64134153,0.10000000,0.00234444,-0.19493836,1.11039612
0.95361360,0.38276493,0.33513721,0.78149837,-0.80463320,0.41431620,0.24262099,0.70000000,0.00657227,0.18115071,2.29360533
-0.48781089,0.47707068,0.56638980,-1.92362675,0.15892618,2.94931179,0.33271288,0.30000000,0.00180905,-0.42519111,0.54685835
-0.93698569,-0.36096777,0.86906096,0.34842483,0.20008156,1.11731472,0.60474590,0.90000000,0.00410672,-0.34940819,-1.31039853
-0.54435015,-0.65138137,0.18153546,-0.48467025,0.36416518,2.91857252,0.29574051,0.50000000,0.00463995,-0.05002519,1.18161858
-0.20054438,0.54503016,0.29794905,-0.22912626,0.13186965,1.75094950,0.36368246,1.00000000,0.07970969,-0.40967213,0.42343645
0.27331480,-0.05289312,0.90491073,1.28377909,1.33260622,0.83018374,0.36451579,0.40000000,0.00515730,0.21195508,2.86491743
0.37671572,0.99455762,0.98183646,-0.38286324,0.40315552,0.19900708,0.36092636,0.10000000,0.01734511,-0.31380010,-2.92745642
-0.46679793,0.56551255,0.36947391,-1.00314562,0.33834724,2.54698805,0.25142259,0.50000000,0.07040571,-0.65662429,-0.01809001
0.33384671,-0.32387227,0.56119302,0.79496845,-0.25444379,2.28566796,0.70015229,0.70000000,0.00972094,0.21311722,2.44278175
-0.32249048,-0.83640757,0.64095363,1.45364516,-0.36894819,2.09352643,0.21801716,0.60000000,0.00349065,0.23281044,-0.32501133
0.09705753,0.00042258,0.42916590,0.67502354,1.38337659,1.17988914,0.31261819,1.00000000,0.01647544,0.09244889,3.34994252
0.31454603,-0.16943888,0.35448463,-1.10158641,-0.64400946,2.83902163,0.06145778,0.80000000,0.00150234,0.26106125,5.85745151
-0.58356149,-0.73840255,0.05893073,0.76453335,0.21573430,2.82895455,0.12212435,0.10000000,0.01293790,-0.25896076,-0.23119081
0.14768167,-0.76435074,0.97921217,1.91618294,0.99987952,1.19469568,0.10365381,0.30000000,0.00443230,0.38264253,2.11407775
0.15630525,0.66269528,0.16444778,1.36979192,-0.38434433,0.61534446,0.49922059,1.00000000,0.05261980,0.02021704,-1.11414261
-0.97730368,-0.20917678,0.57265744,0.02250844,-0.90597423,1.99483133,0.39641124,0.80000000,0.00150267,-0.80880417,-0.22877855
-0.94885037,0.36385608,0.55070392,-1.12619673,0.07108268,0.31463778,0.16691430,0.20000000,0.00634898,-0.65764390,-2.75088698
-0.45578269,0.17020236,0.76141861,-1.67478471,-1.01572182,0.67926423,0.18962114,0.80000000,0.02058652,-0.29074795,1.60952549
0.06695820,-0.79921826,0.04559047,0.25340702,0.18336292,2.18511120,0.47793293,0.90000000,0.00152153,0.26973769,0.86136175
0.15668381,0.42075446,0.66291677,-1.66784809,1.27440208,0.07474583,0.32115270,0.10000000,0.00200007,-0.30376134,-2.80261466
0.70643159,0.85165923,0.40419834,0.17716497,2.02559288,2.62851306,0.47908263,0.40000000,0.00327819,0.14707430,3.36894454
-0.39527317,-0.47773373,0.15593634,-1.76034512,-1.14197898,0.95775446,0.44518255,1.00000000,0.00158263,0.05740204,1.85458502
-0.84032504,0.57440888,0.09888204,0.80756038,0.80126129,0.60983453,0.10917428,0.10000000,0.09833714,-0.66143366,-2.46817333
0.73486343,-0.67685606,0.93285241,0.22258162,0.84343079,1.96561372,0.12038187,0.50000000,0.00430752,0.94652838,3.67954944
-0.84983416,0.85887227,0.21312676,-0.25544076,0.44747434,1.14169318,0.07030141,0.20000000,0.02066534,-0.94689988,-3.53800543
0.99751169,-0.66136147,0.64141549,-1.52411841,0.96321504,0.85187667,0.13715631,0.60000000,0.00126706,0.75809332,1.24406817
0.32377921,-0.22292788,0.40651995,-0.98691640,-0.27050301,0.96952493,0.50139898,0.30000000,0.01844986,0.34363542,1.64495991
-0.86999084,0.41517342,0.58374948,0.38884275,1.25030833,1.84074520,0.33731098,0.50000000,0.01031258,-0.52712246,-0.08042724
0.96232331,-0.93874898,0.10596689,1.96163546,-0.22236092,1.35425311,0.15525270,0.30000000,0.00787970,0.84855588,1.18457604
-0.22056744,-0.73346193,0.65341015,-0.37962555,-0.87096362,0.07767099,0.26799558,0.70000000,0.01043489,0.28166702,-0.30375446
-0.63993476,-0.91894949,0.70043369,-0.21968115,0.58392371,0.01029117,0.38550980,0.50000000,0.09474383,-0.24587768,-3.65764809
-0.72884879,-0.71856281,0.47171238,-1.32599788,-0.34666987,1.50450660,0.07157034,0.40000000,0.00193041,-0.10541284,-0.37387079
-0.68995362,-0.97365808,0.27771800,-0.69303137,0.29265685,2.99977118,0.26329183,0.80000000,0.01624348,0.04056370,0.49513656
0.56351061,0.40906210,0.93601250,-0.61188291,0.51419870,0.08910376,0.63947416,0.80000000,0.07166237,0.26242067,0.01396876
0.18409735,0.84707153,0.00765579,1.71792368,-0.27912659,2.80802470,0.23104464,0.30000000,0.07132939,-0.06213214,0.12132050
0.78990992,-0.79534667,0.28769844,1.46688767,0.03353439,2.82966675,0.20718726,0.90000000,0.03325837,0.93665953,4.77517602
-0.42417758,0.11134035,0.79986745,-0.84865183,0.31312056,0.10923795,0.08607937,0.10000000,0.00590271,-0.34109169,-1.67619338
0.82545353,0.28495082,0.96806770,0.69475433,-0.93816519,0.68203348,0.26629290,1.00000000,0.02823389,0.36349584,1.75226431
0.83542462,-0.52089842,0.72049659,0.38504525,1.46258631,1.65764879,0.52540335,0.90000000,0.03304616,0.72860240,4.52497060
-0.99867460,-0.16179628,0.96474880,0.26575490,1.56469772,0.14651682,0.19195953,0.70000000,0.00107040,-0.49993005,-1.74647407
-0.33688108,-0.08060450,0.23352822,1.02458409,-1.16916433,0.24898306,0.35489015,0.90000000,0.00137475,0.01394242,-1.19012388
-0.71997317,-0.56009602,0.02049569,-0.87858846,-0.53092388,1.43673189,0.20651279,0.50000000,0.00345706,-0.42940875,-1.28564757
0.71936254,-0.63929992,0.80270737,1.24636829,-1.17651053,0.72116486,0.17889087,0.10000000,0.00353031,0.65194151,0.03623856
-0.77877813,-0.33801197,0.24660052,1.49242218,0.11742352,1.80105776,0.21823978,1.00000000,0.07183450,-0.50189286,-0.52872906
0.12619918,-0.24235274,0.16215153,-1.34183111,-0.56499577,2.28866669,0.10977879,0.50000000,0.00522003,0.19892049,3.66455466
-0.35568297,0.07564071,0.81043016,0.10144294,-0.65343214,0.67907947,0.29789969,0.30000000,0.06451224,-0.30332413,-0.97594820
-0.11475628,-0.80158246,0.29549079,-1.37210275,0.27264061,0.90610644,0.17740587,0.60000000,0.02338805,0.30048350,-1.05425020
-0.23510053,-0.58016788,0.85843787,1.33685127,-0.92268376,1.18864525,0.59468082,0.30000000,0.01000514,0.02387546,-2.21255143
0.64264723,-0.98482014,0.15122376,-0.32805261,-0.11985887,1.72936267,0.32336127,0.80000000,0.00147742,0.74610821,2.19510062
-0.95664222,0.41746635,0.64803107,-0.27885234,0.10482237,1.13034860,0.11076651,0.80000000,0.00134271,-0.74804119,-1.41158770
0.19940421,-0.99508527,0.44949706,1.99000360,0.16828058,0.00141141,0.35258941,0.40000000,0.00146449,0.45607608,-0.56549898
-0.06905359,0.56367990,0.76837954,-0.86054470,0.74315483,1.13053340,0.33672404,0.20000000,0.01697765,-0.16159567,-1.34672801
0.35535833,0.39859922,0.10441011,-1.67888219,-0.89692472,2.90758939,0.45491118,0.70000000,0.00136080,0.09622228,4.93582119
0.10754864,0.64273378,0.64800299,-0.09283964,0.17358655,0.16483217,0.33227390,0.40000000,0.00137561,-0.08922054,-0.25094099
0.09418894,0.85472182,0.02404041,0.51679810,-0.83684525,1.00589891,0.12260084,1.00000000,0.00204468,-0.26777039,-0.86163921
0.27151782,0.44092344,0.64712153,-0.52946289,-0.57215726,0.66201071,0.18417591,0.40000000,0.00110445,0.18206535,1.52253284
-0.09288825,-0.32669589,0.90833055,0.27919035,-1.69780495,0.44550796,0.24525379,0.60000000,0.01580798,0.01317107,-0.57638565
-0.24002116,-0.58261645,0.97089879,1.01986295,-1.11418050,1.60611791,0.16818119,0.80000000,0.00669066,-0.13553134,-1.62819258
-0.31834558,-0.57938138,0.52379290,-1.83502352,0.52266997,2.61239458,0.61815775,0.50000000,0.00233334,0.09648267,-0.09193898
-0.55934203,0.77497513,0.06361366,-1.42200033,0.48000007,0.54923610,0.26078956,0.40000000,0.00950644,-0.55486697,-4.22808680
-0.37196927,0.50274186,0.61359506,1.90971131,-0.05516262,0.88051552,0.17062944,0.60000000,0.04580596,-0.29506313,-0.90241816
-0.72382041,-0.98837286,0.41327572,-1.48154453,0.11102738,1.70244787,0.24923583,0.10000000,0.05404257,-0.01897489,-2.81613641
0.75163209,0.42192387,0.17932312,1.77863122,-0.08056195,1.84166686,0.27321374,0.30000000,0.00139926,0.09583413,2.08656358
0.73735305,0.31348634,0.90103435,-1.25581416,-0.30946623,2.36226630,0.18351679,0.10000000,0.00374756,0.23851112,3.81548375
0.13447540,0.71593909,0.13694033,-1.53513042,-1.22864683,0.15581867,0.03914740,0.50000000,0.00804576,-0.22868128,1.36222539
0.97008841,-0.71196345,0.24301548,-0.22117050,-1.75685560,2.19340977,0.37676011,0.70000000,0.00947273,0.87986173,4.81244375
-0.20915170,-0.18600771,0.21970970,-1.43750093,1.45316097,1.56066009,0.08275050,0.50000000,0.01015686,-0.30503246,-1.97432947
-0.49374545,0.92937933,0.54313705,-1.18162894,0.78708577,2.25821420,0.23176911,0.90000000,0.00215165,-0.51991634,-1.66750267
-0.18905664,0.44756332,0.63813745,0.78924746,-1.14758046,1.92034497,0.09622242,1.00000000,0.00184570,-0.13321824,0.50098076
-0.16138698,0.13651850,0.83394343,-1.54510147,-0.29360016,0.56339166,0.10518357,0.40000000,0.00560274,-0.00799090,0.28141278
0.74923940,-0.84510945,0.89892199,-0.83290594,0.56783565,2.69889078,0.35911175,0.10000000,0.00271315,0.85780255,2.75484126
0.27784466,0.45650625,0.03572232,-0.97887642,-0.14300217,0.20441316,0.36323344,0.90000000,0.00478477,-0.10339401,-0.36140486
-0.61813564,0.26861082,0.10302782,0.06020637,0.14093276,0.95915634,0.34333530,0.20000000,0.00942142,-0.37707343,-1.24464993
-0.92781661,0.92413320,0.60819842,-1.38092906,-0.92481136,1.38776904,0.31902069,0.20000000,0.00163458,-1.04491243,-2.61868913
0.96190524,0.03471819,0.42239513,-1.65925018,-1.34986081,1.15614032,0.21647289,0.30000000,0.00672429,0.46597002,5.91033237
-0.35830485,-0.94383224,0.96964657,0.14523894,0.03435919,1.12477188,0.34175918,0.60000000,0.00757641,0.23033762,-1.30845439
-0.27050793,-0.52116913,0.24746512,0.62453439,0.12238097,0.84686599,0.39521524,0.80000000,0.00468061,-0.09582066,0.28633277
0.07885171,-0.46463071,0.42532241,0.19221203,0.32521674,1.81425704,0.10648280,0.30000000,0.06337242,0.10001545,2.00331706
-0.23150269,0.18505394,0.81111903,-1.11208572,-0.46377279,2.43301838,0.56150127,0.50000000,0.00712752,-0.05664683,2.14344283
0.08873700,0.63636887,0.94137689,-1.96938373,-0.01490494,2.74829247,0.25143265,0.30000000,0.07948078,-0.16496801,0.55712294
0.83970771,0.90025286,0.11595363,1.51527893,-0.43971760,0.38481500,0.43589363,0.20000000,0.00124767,0.14320019,-0.86143006
-0.71837543,-0.40959344,0.29026740,-1.13357467,1.22671080,2.03343149,0.07094229,0.80000000,0.09352145,-0.12867724,-1.26348692
0.85583934,0.42362799,0.42719319,-1.51876188,-0.99106362,0.32500929,0.26307814,0.80000000,0.00650788,0.26278312,4.31236794
0.36252288,0.04803036,0.23452871,-0.84971172,0.27741600,0.79804279,0.06471619,0.50000000,0.07761629,0.31518176,1.27588045
0.42529296,-0.60744667,0.45889304,-1.19883698,-0.14243808,0.26473047,0.09081290,0.50000000,0.00904652,0.43932257,1.52390952
-0.77196468,-0.01431646,0.64053975,-1.54284242,0.25618328,2.72361870,0.35855797,0.30000000,0.00688839,-0.42708526,0.18909431
-0.19734857,0.12105010,0.71776781,0.67769856,0.98341907,1.79362009,0.64658498,0.90000000,0.01001815,-0.38478362,1.58869425
-0.82148235,-0.62621790,0.28368804,-0.38832136,0.89732467,1.71040314,0.66369451,0.40000000,0.04213336,-0.16137419,-1.61653845
0.88482250,0.89941708,0.69267327,1.26914721,-0.63753263,2.33604056,0.15142906,1.00000000,0.06357457,0.23379924,1.87071275
-0.74292862,-0.99477255,0.81084400,0.75682440,-0.06780359,2.20391233,0.28986882,0.10000000,0.00435772,-0.17798176,-2.31641503
-0.32415914,-0.58305702,0.14324089,1.50964654,-0.94275492,2.18889941,0.66711169,0.70000000,0.04898143,0.14059782,-1.47369069
0.42553672,0.66521199,0.20077243,-1.94854611,-0.42188405,2.72122351,0.06256086,0.80000000,0.01101748,-0.04207395,3.50655159
-0.38055484,0.64789938,0.96717653,-1.30603932,-1.20624953,1.00776694,0.23291253,0.10000000,0.01750955,-0.71685413,-1.04992869
0.41255424,0.26671445,0.41715906,-1.64591815,1.79957839,2.31094329,0.20411425,0.20000000,0.00190836,0.25184338,-0.16546653
0.03982562,-0.30241975,0.98414208,1.04412894,-0.29033866,2.09222272,0.13679929,0.20000000,0.00118215,0.27051741,0.92554313
-0.57581811,0.55950982,0.24450689,1.44807183,0.82043279,1.29795117,0.49242800,0.20000000,0.03118833,-0.48913703,-0.64818341
-0.53443896,0.99739640,0.73344654,-0.57608698,1.27072764,1.21660814,0.17174840,0.80000000,0.00625543,-0.68477138,-3.18037930
0.08538563,0.91638120,0.40916704,-1.05524992,-0.70122538,1.63424084,0.05207459,0.30000000,0.00831343,-0.44623320,0.52728515
